ID	CC	annotation
PF00641	0.00396184861776983	Zn-finger in Ran binding protein and others
PF07525	0.00396340651323072	SOCS box
PF15010	0.00398319157468907	Putative cell signalling
PF15316	0.00415817613182853	MyoD family inhibitor
PF07359	0.00425512105870062	Liver-expressed antimicrobial peptide 2 precursor (LEAP-2)
PF07713	0.00425512105870062	Protein of unknown function (DUF1604)
PF10561	0.00426661258550861	Uncharacterised protein family UPF0565
PF14722	0.00436333594891	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF10384	0.00437087511169013	Centromere protein Scm3
PF00207	0.00449562882777628	Alpha-2-macroglobulin family
PF09753	0.00455781992493916	Membrane fusion protein Use1
PF01421	0.00468264944279507	Reprolysin (M12B) family zinc metalloprotease
PF13804	0.00472301423101384	Retro-transcribing viruses envelope glycoprotein
PF05995	0.00478083895924146	Cysteine dioxygenase type I
PF15974	0.00479496363316942	Cadherin C-terminal cytoplasmic tail, catenin-binding region
PF14892	0.00492358807896697	Domain of unknown function (DUF4490)
PF04005	0.00492656454770848	Hus1-like protein
PF05182	0.00499523051341089	Fip1 motif
PF12417	0.00531860655861143	Zinc finger protein
PF15070	0.00535304849898217	Putative golgin subfamily A member 2-like protein 5
PF05768	0.00544407289408449	Glutaredoxin-like domain (DUF836)
PF04056	0.00562242259911375	Ssl1-like
PF14736	0.00562242259911375	Protein N-terminal asparagine amidohydrolase
PF09138	0.00563481766409028	Urm1 (Ubiquitin related modifier)
PF00366	0.00587977324432988	Ribosomal protein S17
PF00079	0.0060141173292063	Serpin (serine protease inhibitor)
PF01454	0.00613902044652739	MAGE family
PF08564	0.00619443646771634	Cdc37 C terminal domain
PF13293	0.00619443646771634	Domain of unknown function (DUF4074)
PF09774	0.00623421390009151	Caffeine-induced death protein 2
PF03414	0.00636565933719529	Glycosyltransferase family 6
PF13880	0.00645057246238446	ESCO1/2 acetyl-transferase
PF10569	0.00651461693983572	Alpha-macro-globulin thiol-ester bond-forming region
PF15249	0.00678693872117586	Conserved region of unknown function on GLTSCR protein
PF09848	0.00682057862079416	Uncharacterized conserved protein (DUF2075)
PF06327	0.00685777227556795	Domain of Unknown Function (DUF1053)
PF04733	0.00694087894739637	Coatomer epsilon subunit
PF15300	0.00694780192568425	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF05544	0.00696525005617248	Proline racemase
PF14712	0.00698103812928075	Snapin/Pallidin
PF03234	0.00708566711502447	Cdc37 N terminal kinase binding
PF07061	0.00711734415506399	Swi5
PF03367	0.00733111479384366	ZPR1 zinc-finger domain
PF01195	0.0076057777845972	Peptidyl-tRNA hydrolase
PF02337	0.00761303954347011	Retroviral GAG p10 protein
PF08293	0.00761303954347011	Mitochondrial ribosomal subunit S27
PF13599	0.00764511625832754	Pentapeptide repeats (9 copies)
PF00456	0.00764511625832754	Transketolase, thiamine diphosphate binding domain
PF09011	0.00774487682102481	HMG-box domain
PF10341	0.0077886775251081	Shelterin complex subunit, TPP1/ACD
PF12537	0.0078281780011817	The Golgi pH Regulator (GPHR) Family N-terminal
PF02736	0.00795914639848251	Myosin N-terminal SH3-like domain
PF10265	0.00863807619131798	Mitoguardin
PF07202	0.00877703243072916	T-complex protein 10 C-terminus
PF05958	0.00895181286378554	tRNA (Uracil-5-)-methyltransferase
PF01521	0.0095299703479352	Iron-sulphur cluster biosynthesis
PF00436	0.00981018634542095	Single-strand binding protein family
PF04419	0.00981018634542095	4F5 protein family
PF12430	0.00981018634542095	Abscisic acid G-protein coupled receptor
PF12328	0.00981018634542095	Rpp20 subunit of nuclear RNase MRP and P
PF12859	0.00984596755090819	Anaphase-promoting complex subunit 1
PF02210	0.00988299813449425	Laminin G domain
PF00418	0.0100500038769819	Tau and MAP protein, tubulin-binding repeat
PF09769	0.0100509273367117	Apolipoprotein O
PF08686	0.0100906396544672	PLAC (protease and lacunin) domain
PF13429	0.0102750586837259	Tetratricopeptide repeat
PF02782	0.0104079075635864	FGGY family of carbohydrate kinases, C-terminal domain
PF10222	0.0104365011509176	Uncharacterized conserved protein (DUF2152)
PF06565	0.0105051072318618	DUF1126 PH-like domain
PF01946	0.0105054028702808	Thi4 family
PF14798	0.0105403803336334	Calcium homeostasis modulator
PF08784	0.0107927743285098	Replication protein A C terminal
PF01655	0.0108107985481065	Ribosomal protein L32
PF16863	0.0110986932716755	N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase
PF16864	0.0112251529519246	Dimerisation domain
PF03045	0.0116744098373226	DAN domain
PF04629	0.0118890646011601	Islet cell autoantigen ICA69, C-terminal domain
PF05474	0.012033606439269	Semenogelin
PF10159	0.012238505027834	Kinase phosphorylation protein
PF11851	0.0127842391697708	Domain of unknown function (DUF3371)
PF00466	0.0130397058745719	Ribosomal protein L10
PF15266	0.0133981205182877	Domain of unknown function (DUF4594)
PF02026	0.0135515593330086	RyR domain
PF15785	0.0136349027641943	Serine/threonine-protein kinase smg-1
PF16159	0.0137981973514448	FOXP coiled-coil domain
PF12884	0.0140569893285056	Transducer of regulated CREB activity, N terminus
PF14138	0.0140808992906134	Cytochrome c oxidase assembly protein COX16
PF14940	0.0141363603344305	Transmembrane 219
PF16493	0.0142478409671532	N-terminal of Homeobox Meis and PKNOX1
PF00535	0.014316909225065	Glycosyl transferase family 2
PF08122	0.0144542112971927	NADH-ubiquinone oxidoreductase B12 subunit family
PF15695	0.0158372581346674	Rec (regulator of expression encoded by corf) of HERV-K-113
PF05920	0.0162232055091756	Homeobox KN domain
PF12733	0.0163145240824086	Cadherin-like beta sandwich domain
PF02223	0.0164431233516839	Thymidylate kinase
PF07571	0.0164431233516839	TAF6 C-terminal HEAT repeat domain
PF00261	0.0164797323074414	Tropomyosin
PF01835	0.0164797323074414	MG2 domain
PF10247	0.0166745075834274	Reactive mitochondrial oxygen species modulator 1
PF13330	0.0166814501038696	Mucin-2 protein WxxW repeating region
PF09405	0.0167148200042408	CASC3/Barentsz eIF4AIII binding
PF16198	0.0170382540341602	tRNA pseudouridylate synthase B C-terminal domain
PF09262	0.0170520949270098	Peroxisome biogenesis factor 1, N-terminal
PF15035	0.0179579029525587	Ciliary rootlet component, centrosome cohesion
PF00416	0.0197656563044416	Ribosomal protein S13/S18
PF03946	0.0198173705274604	Ribosomal protein L11, N-terminal domain
PF15519	0.0199051290164863	linker between RRM2 and RRM3 domains in RBM39 protein
PF02257	0.0201312354710524	RFX DNA-binding domain
PF13349	0.020338202620206	Putative adhesin
PF16866	0.0214426406465688	PHD-finger
PF15735	0.0214643089519452	Domain of unknown function (DUF4683)
PF13669	0.0214643089519452	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF16686	0.0218400501529698	ssDNA-binding domain of telomere protection protein
PF12424	0.0221890613208561	Plasma membrane calcium transporter ATPase C terminal
PF10495	0.0222676377035793	Pericentrin-AKAP-450 domain of centrosomal targeting protein
PF14707	0.0224534943003355	C-terminal region of aryl-sulfatase
PF07933	0.0226185613423199	Protein of unknown function (DUF1681)
PF15452	0.0234880172903343	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF00213	0.0245117485728294	ATP synthase delta (OSCP) subunit
PF15831	0.0251842490784649	Domain of unknown function (DUF4713)
PF03643	0.0254137717892573	Vacuolar protein sorting-associated protein 26
PF15255	0.0254449958337333	WASH complex subunit CAP-Z interacting, central region
PF15277	0.0254449958337333	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF00298	0.0255196796077232	Ribosomal protein L11, RNA binding domain
PF04845	0.0260028420268459	PurA ssDNA and RNA-binding protein
PF01663	0.0260180353137007	Type I phosphodiesterase / nucleotide pyrophosphatase
PF10587	0.0261629617139029	Eukaryotic elongation factor 1 beta central acidic region
PF09810	0.0264756538334259	Exonuclease V - a 5' deoxyribonuclease
PF13902	0.0265797810504546	R3H-associated N-terminal domain
PF15328	0.0266164131585605	Putative GRINL1B complex locus protein 2
PF01812	0.0266164131585605	5-formyltetrahydrofolate cyclo-ligase family
PF14698	0.0266668891249128	Argininosuccinate lyase C-terminal
PF13774	0.026797484721659	Regulated-SNARE-like domain
PF00568	0.0270552884325285	WH1 domain
PF01839	0.0274217288070589	FG-GAP repeat
PF16205	0.0276997589946247	Ribosomal_S17 N-terminal
PF00890	0.0277748616683076	FAD binding domain
PF15011	0.0290518570647055	Casein Kinase 2 substrate
PF00053	0.0292867216373012	Laminin EGF domain
PF14713	0.0292867216373012	Domain of unknown function (DUF4464)
PF03656	0.0293848399122569	Pam16
PF02765	0.0301494519017303	Telomeric single stranded DNA binding POT1/CDC13
PF12440	0.0318140207660929	Melanoma associated antigen family N terminal
PF15630	0.0318328073023272	CENP-S protein
PF10148	0.0320185432608761	Schwannomin-interacting protein 1
PF10608	0.0335067764945121	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF10180	0.0336127113121346	Uncharacterised conserved protein (DUF2373)
PF00219	0.0337955473677156	Insulin-like growth factor binding protein
PF01165	0.0337955473677156	Ribosomal protein S21
PF07297	0.0339341333428584	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF07778	0.0341528146343384	Mis6
PF02148	0.0343068164723062	Zn-finger in ubiquitin-hydrolases and other protein
PF09036	0.0345246567402073	Bcr-Abl oncoprotein oligomerisation domain
PF10373	0.0349480686142534	Est1 DNA/RNA binding domain
PF03148	0.0353846658384053	Tektin family
PF12756	0.0354118614679112	C2H2 type zinc-finger (2 copies)
PF00250	0.0354887799817551	Forkhead domain
PF04130	0.0372459935290186	Spc97 / Spc98 family
PF08444	0.0383746334247333	Aralkyl acyl-CoA:amino acid N-acyltransferase, C-terminal region
PF00969	0.039275550082272	Class II histocompatibility antigen, beta domain
PF01172	0.0393976334645155	Shwachman-Bodian-Diamond syndrome (SBDS) protein
PF02969	0.0397152938765281	TATA box binding protein associated factor (TAF)
PF07039	0.040350984145751	SGF29 tudor-like domain
PF06859	0.0405750345015583	Bicoid-interacting protein 3 (Bin3)
PF05019	0.0415637171473718	Coenzyme Q (ubiquinone) biosynthesis protein Coq4
PF16652	0.0422264197441923	Pleckstrin homology domain
PF10486	0.0422264197441923	Phosphoinositide 3-kinase gamma adapter protein p101 subunit
PF01426	0.0431470081021364	BAH domain
PF16350	0.0439439332086548	FAD dependent oxidoreductase central domain
PF01287	0.0440119134936266	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
PF16165	0.0458107881528755	Ferlin C-terminus
PF10190	0.0458352607470258	Putative transmembrane protein 170
PF14724	0.0462712736859122	Mitochondrial-associated sphingomyelin phosphodiesterase
PF02318	0.0462793791533546	FYVE-type zinc finger
PF00904	0.0463124103442877	Involucrin repeat
PF15669	0.0480374776354386	Coiled-coil domain-containing protein 24 family
PF14787	0.048185923832667	GAG-polyprotein viral zinc-finger
PF00838	0.048185923832667	Translationally controlled tumour protein
PF09815	0.04877668081335	XK-related protein
PF10256	0.0506577835453416	Golgin subfamily A member 7/ERF4 family
PF04101	0.0509610134890215	Glycosyltransferase family 28 C-terminal domain
PF07221	0.0517655995928559	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
PF15309	0.0523221450883846	ALMS motif
PF15155	0.0537584831701116	MORF4 family-associated protein1
PF00022	0.0538401588052725	Actin
PF15439	0.0539766848433679	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF06021	0.0550487761015914	Aralkyl acyl-CoA:amino acid N-acyltransferase
PF07965	0.0552082891533872	Integrin beta tail domain
PF01733	0.0553685874703219	Nucleoside transporter
PF00570	0.0553685874703219	HRDC domain
PF16046	0.0555299298668711	FAM76 protein
PF11882	0.0555299298668711	Domain of unknown function (DUF3402)
PF04699	0.0556475690735362	ARP2/3 complex 16 kDa subunit (p16-Arc)
PF04906	0.055850263158023	Tweety
PF03826	0.0558583675315485	OAR domain
PF14988	0.0561772244138914	Domain of unknown function (DUF4515)
PF02234	0.0570867228021344	Cyclin-dependent kinase inhibitor
PF04095	0.0580469463804589	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF10457	0.0580513610380241	Cholesterol-capturing domain
PF11976	0.0580584237472673	Ubiquitin-2 like Rad60 SUMO-like
PF12901	0.0582921237158119	SUZ-C motif
PF15951	0.0597178268500583	MITF/TFEB/TFEC/TFE3 N-terminus
PF07678	0.0600896716828245	A-macroglobulin complement component
PF09072	0.0612568397617657	Translation machinery associated TMA7
PF10494	0.061486407294461	Serine-threonine protein kinase 19
PF05680	0.0622020078632212	ATP synthase E chain
PF14709	0.0637944398659719	double strand RNA binding domain from DEAD END PROTEIN 1
PF15985	0.0645236406819575	KH domain
PF04598	0.0650384643251507	Gasdermin family
PF00833	0.0654084279942119	Ribosomal S17
PF02185	0.066147646402139	Hr1 repeat
PF08726	0.0668880467348601	Ca2+ insensitive EF hand
PF09794	0.067117600656206	Transport protein Avl9
PF15275	0.0674816036737377	PEHE domain
PF16499	0.0693461279891197	Alpha galactosidase A
PF16207	0.0693461279891197	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF02806	0.0733728144238924	Alpha amylase, C-terminal all-beta domain
PF08514	0.0733750008604973	STAG domain
PF00146	0.0754720373317563	NADH dehydrogenase
PF01064	0.0768959381027141	Activin types I and II receptor domain
PF01562	0.0770224356426346	Reprolysin family propeptide
PF03853	0.077139774501997	YjeF-related protein N-terminus
PF03095	0.0779513395168428	Phosphotyrosyl phosphate activator (PTPA) protein
PF02939	0.0780916966307485	UcrQ family
PF14792	0.0782822289695225	DNA polymerase beta palm
PF10525	0.0828600415570989	Engrailed homeobox C-terminal signature domain
PF03715	0.0841515719100109	Noc2p family
PF15871	0.0892666816865236	Junction-mediating and -regulatory protein
PF07856	0.0908507767864109	Mediator of CRAC channel activity
PF02188	0.0908803800980468	GoLoco motif
PF14753	0.0908803800980468	Protein FAM221A/B
PF00836	0.0915129118997308	Stathmin family
PF06083	0.0915129118997308	Interleukin-17
PF00429	0.0920736786214551	ENV polyprotein (coat polyprotein)
PF02197	0.0941154131754705	Regulatory subunit of type II PKA R-subunit
PF17450	0.0950572971690866	Alpha galactosidase A C-terminal beta sandwich domain
PF01729	0.0952417002342443	Quinolinate phosphoribosyl transferase, C-terminal domain
PF02749	0.0952417002342443	Quinolinate phosphoribosyl transferase, N-terminal domain
PF01496	0.0954920219097013	V-type ATPase 116kDa subunit family
PF10390	0.0962972072915563	RNA polymerase II elongation factor ELL
PF00229	0.0982675633504682	TNF(Tumour Necrosis Factor) family
PF08776	0.0982706419191994	VASP tetramerisation domain
PF00517	0.099529831233361	Retroviral envelope protein
PF04457	0.0996703752473649	Protein of unknown function (DUF504)
PF08313	0.0996703752473649	SCA7, zinc-binding domain
PF13664	0.101865524290745	Domain of unknown function (DUF4149)
PF14893	0.106807307282978	PNMA
PF01158	0.106807307282978	Ribosomal protein L36e
PF09068	0.108318681849329	EF hand
PF06418	0.110790061063939	CTP synthase N-terminus
PF06090	0.110790061063939	Inositol-pentakisphosphate 2-kinase
PF01268	0.111079563466992	Formate--tetrahydrofolate ligase
PF03881	0.112015566102531	Fructosamine kinase
PF12885	0.116467575924451	Transducer of regulated CREB activity middle domain
PF09069	0.117414196013733	EF-hand
PF13848	0.117414196013733	Thioredoxin-like domain
PF00572	0.117414196013733	Ribosomal protein L13
PF01198	0.117871285932609	Ribosomal protein L31e
PF14593	0.118052539543916	PH domain
PF09791	0.119822166038129	Oxidoreductase-like protein, N-terminal
PF10262	0.120444382125309	Rdx family
PF04065	0.121116014899447	Not1 N-terminal domain, CCR4-Not complex component
PF11938	0.123965647292576	TLR4 regulator and MIR-interacting MSAP
PF10780	0.124100616118655	39S ribosomal protein L53/MRP-L53
PF11878	0.124322239353808	Domain of unknown function (DUF3398)
PF03997	0.124828253855057	VPS28 protein
PF07782	0.125269305299104	DC-STAMP-like protein
PF00444	0.125950093010623	Ribosomal protein L36
PF08333	0.126147142818612	Protein of unknown function (DUF1725)
PF03660	0.127099750498959	PHF5-like protein
PF03921	0.131796209008482	Intercellular adhesion molecule (ICAM), N-terminal domain
PF08953	0.135893084182116	Domain of unknown function (DUF1899)
PF02545	0.138288802129431	Maf-like protein
PF13897	0.139465409100515	Golgi-dynamics membrane-trafficking
PF01769	0.141242423302358	Divalent cation transporter
PF16058	0.142015083556117	Mucin-like
PF01391	0.14209328338848	Collagen triple helix repeat (20 copies)
PF00723	0.14209328338848	Glycosyl hydrolases family 15
PF09162	0.14209328338848	Tap, RNA-binding
PF10228	0.143567451452694	Uncharacterised conserved protein (DUF2228)
PF00118	0.143871795473262	TCP-1/cpn60 chaperonin family
PF13716	0.144657476161264	Divergent CRAL/TRIO domain
PF03194	0.14492957288178	LUC7 N_terminus
PF02844	0.145250534495953	Phosphoribosylglycinamide synthetase, N domain
PF09811	0.145250534495953	Essential protein Yae1, N terminal
PF04819	0.149032039678932	Family of unknown function (DUF716)
